0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,8.000000000000000167e-03,8.000000000000000167e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,3.000000000000000062e-03,3.000000000000000062e-03,6.000000000000000125e-03,1.539999999999999980e-01,3.000000000000000062e-03,5.000000000000000104e-03,8.000000000000000167e-03,6.000000000000000125e-03,6.000000000000000125e-03,3.000000000000000062e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,7.000000000000001013e-03,8.000000000000000167e-03,8.000000000000000167e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,8.000000000000000167e-03,1.120000000000000162e-01,8.000000000000000167e-03,2.000000000000000042e-03,1.000000000000000021e-03,8.000000000000000167e-03,7.900000000000000078e-02,8.699999999999999400e-02,8.699999999999999400e-02,8.399999999999999134e-02,7.000000000000001013e-03,8.000000000000000167e-03,8.100000000000000255e-02,8.899999999999999578e-02,8.299999999999999045e-02,8.000000000000000167e-03,7.000000000000001013e-03,8.000000000000000167e-03,8.000000000000000167e-03,1.239999999999999991e-01,1.219999999999999973e-01,1.239999999999999991e-01,1.250000000000000000e-01,1.250000000000000000e-01,1.300000000000000044e-01,1.340000000000000080e-01,1.639999999999999791e-01,1.270000000000000018e-01,1.549999999999999989e-01,1.280000000000000027e-01,1.290000000000000036e-01,1.340000000000000080e-01,1.370000000000000107e-01,1.300000000000000044e-01,1.559999999999999998e-01,1.199999999999999956e-01,1.209999999999999964e-01,1.270000000000000018e-01,1.209999999999999964e-01,1.519999999999999962e-01,1.219999999999999973e-01,1.899999999999999953e-02,1.590000000000000024e-01,1.139999999999999902e-01
-1.000000000000000021e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-1.099999999999999936e-02,-1.000000000000000021e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.099999999999999936e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-8.999999999999999320e-03,-8.999999999999999320e-03,-1.000000000000000021e-02,-8.999999999999999320e-03,-1.000000000000000021e-02,-8.999999999999999320e-03,-1.000000000000000021e-02,-8.999999999999999320e-03,-1.099999999999999936e-02,-1.000000000000000021e-02,-8.000000000000000167e-03,-1.000000000000000021e-02,-1.000000000000000021e-02,-8.999999999999999320e-03,-1.000000000000000021e-02,-8.999999999999999320e-03,-1.000000000000000021e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-1.000000000000000021e-02,-8.999999999999999320e-03,-8.999999999999999320e-03,-1.000000000000000021e-02,-1.000000000000000021e-02,-2.000000000000000042e-02,-2.000000000000000042e-02,-3.000000000000000062e-03,-1.000000000000000021e-02,-8.999999999999999320e-03,-8.999999999999999320e-03,-1.000000000000000021e-02,-8.999999999999999320e-03,-8.999999999999999320e-03,2.000000000000000042e-03,2.000000000000000042e-03,0.000000000000000000e+00,1.000000000000000021e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000021e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.000000000000000042e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.000000000000000042e-03,2.000000000000000042e-03,2.000000000000000042e-03,3.000000000000000062e-03,2.000000000000000042e-03
2.000000000000000042e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000021e-03,2.000000000000000042e-03,1.000000000000000021e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.000000000000000042e-03,2.000000000000000042e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,7.000000000000001013e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,7.000000000000001013e-03,8.000000000000000167e-03,8.000000000000000167e-03,7.000000000000001013e-03,2.000000000000000042e-03,1.000000000000000021e-03,2.000000000000000042e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.000000000000000042e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.000000000000000042e-03,1.000000000000000021e-03,2.000000000000000042e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.000000000000000042e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.000000000000000042e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,2.000000000000000042e-03,2.000000000000000042e-03,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000104e-03,5.000000000000000104e-03,5.000000000000000104e-03,5.000000000000000104e-03,6.000000000000000125e-03,5.000000000000000104e-03,6.000000000000000125e-03,5.000000000000000104e-03,5.000000000000000104e-03,6.000000000000000125e-03,6.000000000000000125e-03,6.000000000000000125e-03,6.000000000000000125e-03,6.000000000000000125e-03,6.000000000000000125e-03,6.000000000000000125e-03,6.000000000000000125e-03,6.000000000000000125e-03,6.000000000000000125e-03,6.000000000000000125e-03,6.000000000000000125e-03,5.000000000000000104e-03,5.000000000000000104e-03,5.000000000000000104e-03,5.000000000000000104e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000001013e-03,1.300000000000000114e-02,5.699999999999999512e-02,6.999999999999999278e-02,4.499999999999999833e-02,4.800000000000000100e-02,4.599999999999999922e-02,6.099999999999999867e-02,5.500000000000000722e-02,2.999999999999999889e-02,8.999999999999999320e-03,6.800000000000000488e-02,6.500000000000000222e-02,5.899999999999999689e-02,0.000000000000000000e+00,5.899999999999999689e-02,5.300000000000000544e-02,1.000000000000000021e-03,1.000000000000000021e-03,1.200000000000000025e-02,5.999999999999999778e-02,4.700000000000000011e-02,4.299999999999999656e-02,5.300000000000000544e-02,5.100000000000000366e-02,5.600000000000000810e-02,7.199999999999999456e-02,2.999999999999999889e-02,2.199999999999999872e-02,1.899999999999999953e-02,8.999999999999999320e-03,3.099999999999999978e-02,3.699999999999999817e-02,2.999999999999999889e-02,2.800000000000000405e-02,2.500000000000000139e-02,2.199999999999999872e-02,2.500000000000000139e-02,2.899999999999999800e-02,1.000000000000000021e-03,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.409867320632139306e-04,-1.409867320632139306e-04,5.985901326793678645e-02,5.785901326793678467e-02,5.785901326793678467e-02,1.985901326793678562e-02,-1.409867320632139306e-04,2.385901326793678570e-02,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.140986732063213951e-03,-1.140986732063213951e-03,-1.140986732063213951e-03,-1.140986732063213951e-03,-1.140986732063213951e-03,2.285901326793678481e-02,-1.140986732063213951e-03,-1.140986732063213951e-03,1.585901326793678554e-02,8.590132679367860902e-04,-1.140986732063213951e-03,-1.409867320632139306e-04,-1.140986732063213951e-03,2.859013267936786132e-03,4.859013267936786173e-03,-1.409867320632139306e-04,2.585901326793678748e-02,1.859013267936786111e-03,2.385901326793678570e-02,8.590132679367860902e-04,2.859013267936786132e-03,2.185901326793678393e-02,2.859013267936786132e-03,3.859013267936786153e-03,2.285901326793678481e-02,1.859013267936786111e-03,1.859013267936786111e-03,3.859013267936786153e-03,1.859013267936786111e-03,1.859013267936786111e-03,1.985901326793678562e-02,-1.409867320632139306e-04,4.285901326793678523e-02,5.485901326793679589e-02,-1.140986732063213951e-03,-1.140986732063213951e-03,-1.140986732063213951e-03,1.585901326793678554e-02,-2.140986732063213972e-03,-2.140986732063213972e-03,-2.140986732063213972e-03,-2.140986732063213972e-03,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,-1.409867320632139306e-04,2.285901326793678481e-02,-1.409867320632139306e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.799999999999999864e-02,0.000000000000000000e+00,1.409999999999999865e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000033e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000122e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.239999999999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.400000000000000244e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000062e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
